operationID,vehicleID,StationIDs,routeIDs,startTime,endTime,VehicleType,operationServiceType
202506130003,TW_000000003,"[""S413000840"", ""S413000260"", ""S413001100"", ""S413000830""]","[2025061300019, 2025061300020, 2025061300021]",202506131219,202506131231,carnivalReg,POOL
202506130003,TW_000000008,"[""S186000320"", ""S186000560"", ""S186000380"", ""S186001090""]","[2025061300028, 2025061300029, 2025061300030]",202506131415,202506131428,IONIQ5,POOL
202506130004,TW_000000003,"[""S413000840"", ""S413000270"", ""S413001020"", ""S413000830""]","[2025061300025, 2025061300026, 2025061300027]",202506131323,202506131338,carnivalReg,POOL
202506130004,TW_000000008,"[""S186000320"", ""S186001470"", ""S186000990"", ""S186001090""]","[2025061300031, 2025061300032, 2025061300033]",202506131523,202506131547,IONIQ5,POOL
202506130005,TW_000000003,"[""S413000840"", ""S413000820"", ""S413000930"", ""S413000830""]","[2025061300034, 2025061300035, 2025061300036]",202506131558,202506131607,carnivalReg,POOL
202506130005,TW_000000008,"[""S186000320"", ""S186000080"", ""S186000770"", ""S186001090""]","[2025061300037, 2025061300038, 2025061300039]",202506131631,202506131657,IONIQ5,POOL
202506130006,TW_000000003,"[""S413000840"", ""S413000770"", ""S413000340"", ""S413000830""]","[2025061300040, 2025061300041, 2025061300042]",202506131715,202506131729,carnivalReg,POOL
202506130006,TW_000000008,"[""S186000320"", ""S186000840"", ""S186000620"", ""S186001090""]","[2025061300043, 2025061300044, 2025061300045]",202506131749,202506131806,IONIQ5,POOL
202506130007,TW_000000003,"[""S413000840"", ""S413001020"", ""S413000990"", ""S413000830""]","[2025061300046, 2025061300047, 2025061300048]",202506131840,202506131853,carnivalReg,POOL
202506130007,TW_000000008,"[""S186000320"", ""S186000340"", ""S186001270"", ""S186001090""]","[2025061300049, 2025061300050, 2025061300051]",202506131936,202506131958,IONIQ5,POOL
202506130008,TW_000000003,"[""S413000840"", ""S413000080"", ""S413001070"", ""S413000830""]","[2025061300052, 2025061300053, 2025061300054]",202506131952,202506132006,carnivalReg,POOL
202506140001,TW_000000001,"[""S413000840"", ""S413000120"", ""S413000700"", ""S413000830""]","[2025061400001, 2025061400002, 2025061400003]",202506141425,202506141441,carnivalReg,POOL
202506140001,TW_000000003,"[""S413000840"", ""S413000230"", ""S413000180"", ""S413000830""]","[2025061400010, 2025061400011, 2025061400012]",202506141157,202506141215,carnivalReg,POOL
202506140001,TW_000000005,"[""S413000840"", ""S413000710"", ""S413000660"", ""S413000830""]","[2025061400016, 2025061400017, 2025061400018]",202506141656,202506141716,carnivalWheel,P2P
202506140001,TW_000000007,"[""S186000320"", ""S186000370"", ""S186000220"", ""S186001090""]","[2025061400004, 2025061400005, 2025061400006]",202506141326,202506141348,IONIQ5,POOL
202506140001,TW_000000008,"[""S186000320"", ""S186000060"", ""S186000780"", ""S186001090""]","[2025061400007, 2025061400008, 2025061400009]",202506140920,202506140941,IONIQ5,POOL
202506140002,TW_000000003,"[""S413000840"", ""S413000410"", ""S413000030"", ""S413000830""]","[2025061400019, 2025061400020, 2025061400021]",202506141026,202506141043,carnivalReg,POOL
202506140002,TW_000000008,"[""S186000320"", ""S186001200"", ""S186001160"", ""S186001090""]","[2025061400013, 2025061400014, 2025061400015]",202506141652,202506141713,IONIQ5,POOL
202506140003,TW_000000003,"[""S413000840"", ""S413000380"", ""S413000510"", ""S413000830""]","[2025061400025, 2025061400026, 2025061400027]",202506141627,202506141642,carnivalReg,POOL
202506140003,TW_000000008,"[""S186000320"", ""S186000690"", ""S186000330"", ""S186001090""]","[2025061400022, 2025061400023, 2025061400024]",202506141127,202506141149,IONIQ5,POOL
202506140004,TW_000000003,"[""S413000840"", ""S413000980"", ""S413001170"", ""S413000830""]","[2025061400028, 2025061400029, 2025061400030]",202506141256,202506141309,carnivalReg,POOL
202506140004,TW_000000008,"[""S186000320"", ""S186000030"", ""S186000310"", ""S186001090""]","[2025061400037, 2025061400038, 2025061400039]",202506142051,202506142120,IONIQ5,POOL
202506140005,TW_000000003,"[""S413000840"", ""S413001060"", ""S413000430"", ""S413000830""]","[2025061400031, 2025061400032, 2025061400033]",202506141726,202506141739,carnivalReg,POOL
202506140005,TW_000000008,"[""S186000320"", ""S186000770"", ""S186000220"", ""S186001090""]","[2025061400046, 2025061400047, 2025061400048]",202506141826,202506141843,IONIQ5,POOL
202506140006,TW_000000003,"[""S413000840"", ""S413001250"", ""S413001630"", ""S413000830""]","[2025061400034, 2025061400035, 2025061400036]",202506141857,202506141909,carnivalReg,POOL
202506140006,TW_000000008,"[""S186000320"", ""S186000060"", ""S186001300"", ""S186001090""]","[2025061400049, 2025061400050, 2025061400051]",202506140804,202506140841,IONIQ5,POOL
202506140007,TW_000000003,"[""S413000840"", ""S413000410"", ""S413000510"", ""S413000830""]","[2025061400040, 2025061400041, 2025061400042]",202506141956,202506142009,carnivalReg,POOL
202506140007,TW_000000008,"[""S186000320"", ""S186000330"", ""S186000610"", ""S186001090""]","[2025061400055, 2025061400056, 2025061400057]",202506141943,202506142000,IONIQ5,POOL
202506140008,TW_000000003,"[""S413000840"", ""S413000550"", ""S413000130"", ""S413000830""]","[2025061400043, 2025061400044, 2025061400045]",202506142056,202506142110,carnivalReg,POOL
202506140009,TW_000000003,"[""S413000840"", ""S413000950"", ""S413001210"", ""S413000830""]","[2025061400052, 2025061400053, 2025061400054]",202506140902,202506140919,carnivalReg,POOL
202506150001,TW_000000001,"[""S413000840"", ""S413000150"", ""S413000220"", ""S413000830""]","[2025061500001, 2025061500002, 2025061500003]",202506151325,202506151343,carnivalReg,POOL
202506150001,TW_000000003,"[""S413000840"", ""S413001210"", ""S413000540"", ""S413000830""]","[2025061500019, 2025061500020, 2025061500021]",202506151426,202506151441,carnivalReg,POOL
202506150001,TW_000000005,"[""S413000840"", ""S413000960"", ""S413001100"", ""S413000830""]","[2025061500016, 2025061500017, 2025061500018]",202506151327,202506151344,carnivalWheel,P2P
202506150001,TW_000000007,"[""S186000320"", ""S186000730"", ""S186000140"", ""S186001090""]","[2025061500004, 2025061500005, 2025061500006]",202506151821,202506151852,IONIQ5,POOL
202506150001,TW_000000008,"[""S186000320"", ""S186001290"", ""S186000550"", ""S186001090""]","[2025061500007, 2025061500008, 2025061500009]",202506152123,202506152155,IONIQ5,POOL
202506150002,TW_000000003,"[""S413000840"", ""S413000400"", ""S413001010"", ""S413000830""]","[2025061500022, 2025061500023, 2025061500024]",202506151055,202506151110,carnivalReg,POOL
202506150002,TW_000000008,"[""S186000320"", ""S186001390"", ""S186000740"", ""S186001090""]","[2025061500010, 2025061500011, 2025061500012]",202506151620,202506151640,IONIQ5,POOL
202506150003,TW_000000003,"[""S413000840"", ""S413000770"", ""S413000480"", ""S413000830""]","[2025061500025, 2025061500026, 2025061500027]",202506151656,202506151713,carnivalReg,POOL
202506150003,TW_000000008,"[""S186000320"", ""S186000520"", ""S186001000"", ""S186001090""]","[2025061500013, 2025061500014, 2025061500015]",202506151250,202506151311,IONIQ5,POOL
202506150004,TW_000000003,"[""S413000840"", ""S413000910"", ""S413000140"", ""S413000830""]","[2025061500028, 2025061500029, 2025061500030]",202506151858,202506151914,carnivalReg,POOL
202506150004,TW_000000008,"[""S186000320"", ""S186001090"", ""S186001290"", ""S186001090""]","[2025061500031, 2025061500032, 2025061500033]",202506151923,202506151939,IONIQ5,POOL
202506150005,TW_000000003,"[""S413000840"", ""S413000410"", ""S413000940"", ""S413000830""]","[2025061500034, 2025061500035, 2025061500036]",202506152026,202506152039,carnivalReg,POOL
202506150005,TW_000000008,"[""S186000320"", ""S186000270"", ""S186000290"", ""S186001090""]","[2025061500040, 2025061500041, 2025061500042]",202506151425,202506151442,IONIQ5,POOL
202506150006,TW_000000003,"[""S413000840"", ""S413000430"", ""S413000660"", ""S413000830""]","[2025061500037, 2025061500038, 2025061500039]",202506152126,202506152141,carnivalReg,POOL
202506150006,TW_000000008,"[""S186000320"", ""S186000460"", ""S186001230"", ""S186001090""]","[2025061500049, 2025061500050, 2025061500051]",202506151009,202506151029,IONIQ5,POOL
202506150007,TW_000000003,"[""S413000840"", ""S413000630"", ""S413000350"", ""S413000830""]","[2025061500043, 2025061500044, 2025061500045]",202506150817,202506150829,carnivalReg,POOL
202506150007,TW_000000008,"[""S186000320"", ""S186001130"", ""S186000110"", ""S186001090""]","[2025061500052, 2025061500053, 2025061500054]",202506151147,202506151213,IONIQ5,POOL
202506150008,TW_000000003,"[""S413000840"", ""S413000700"", ""S413000380"", ""S413000830""]","[2025061500046, 2025061500047, 2025061500048]",202506150937,202506150950,carnivalReg,POOL
202506150009,TW_000000003,"[""S413000840"", ""S413000020"", ""S413000230"", ""S413000830""]","[2025061500055, 2025061500056, 2025061500057]",202506151208,202506151226,carnivalReg,POOL
202506160001,TW_000000001,"[""S413000840"", ""S413000530"", ""S413000380"", ""S413000830""]","[2025061600013, 2025061600014, 2025061600015]",202506161324,202506161339,carnivalReg,POOL
202506160001,TW_000000003,"[""S413000840"", ""S413000980"", ""S413000090"", ""S413000830""]","[2025061600016, 2025061600017, 2025061600018]",202506161656,202506161711,carnivalReg,POOL
202506160001,TW_000000005,"[""S413000840"", ""S413000600"", ""S413000570"", ""S413000830""]","[2025061600001, 2025061600002, 2025061600003]",202506161356,202506161417,carnivalWheel,P2P
202506160001,TW_000000007,"[""S186000320"", ""S186000110"", ""S186000680"", ""S186001090""]","[2025061600004, 2025061600005, 2025061600006]",202506161423,202506161442,IONIQ5,POOL
202506160001,TW_000000008,"[""S186000320"", ""S186000860"", ""S186000780"", ""S186001090""]","[2025061600007, 2025061600008, 2025061600009]",202506162127,202506162140,IONIQ5,POOL
202506160002,TW_000000003,"[""S413000840"", ""S413001220"", ""S413000090"", ""S413000830""]","[2025061600025, 2025061600026, 2025061600027]",202506161156,202506161213,carnivalReg,POOL
202506160002,TW_000000008,"[""S186000320"", ""S186001090"", ""S186000270"", ""S186001090""]","[2025061600010, 2025061600011, 2025061600012]",202506161253,202506161325,IONIQ5,POOL
202506160003,TW_000000003,"[""S413000840"", ""S413000570"", ""S413000530"", ""S413000830""]","[2025061600028, 2025061600029, 2025061600030]",202506161527,202506161539,carnivalReg,POOL
202506160003,TW_000000008,"[""S186000320"", ""S186001180"", ""S186001070"", ""S186001090""]","[2025061600019, 2025061600020, 2025061600021]",202506161124,202506161146,IONIQ5,POOL
202506160004,TW_000000003,"[""S413000840"", ""S413000260"", ""S413001050"", ""S413000830""]","[2025061600031, 2025061600032, 2025061600033]",202506162126,202506162138,carnivalReg,POOL
202506160004,TW_000000008,"[""S186000320"", ""S186001430"", ""S186000430"", ""S186001090""]","[2025061600022, 2025061600023, 2025061600024]",202506161821,202506161850,IONIQ5,POOL
202506160005,TW_000000003,"[""S413000840"", ""S413000180"", ""S413000900"", ""S413000830""]","[2025061600037, 2025061600038, 2025061600039]",202506161854,202506161910,carnivalReg,POOL
202506160005,TW_000000008,"[""S186000320"", ""S186000210"", ""S186000870"", ""S186001090""]","[2025061600034, 2025061600035, 2025061600036]",202506161554,202506161617,IONIQ5,POOL
202506160006,TW_000000003,"[""S413000840"", ""S413001270"", ""S413000720"", ""S413000830""]","[2025061600043, 2025061600044, 2025061600045]",202506160809,202506160818,carnivalReg,POOL
202506160006,TW_000000008,"[""S186000320"", ""S186000840"", ""S186000230"", ""S186001090""]","[2025061600040, 2025061600041, 2025061600042]",202506161958,202506162015,IONIQ5,POOL
202506160007,TW_000000003,"[""S413000840"", ""S413000900"", ""S413001260"", ""S413000830""]","[2025061600049, 2025061600050, 2025061600051]",202506161012,202506161024,carnivalReg,POOL
202506160007,TW_000000008,"[""S186000320"", ""S186000060"", ""S186000740"", ""S186001090""]","[2025061600046, 2025061600047, 2025061600048]",202506160838,202506160903,IONIQ5,POOL
202506160008,TW_000000003,"[""S413000840"", ""S413000470"", ""S413000650"", ""S413000830""]","[2025061600052, 2025061600053, 2025061600054]",202506162004,202506162017,carnivalReg,POOL
202506170001,TW_000000001,"[""S413000840"", ""S413000600"", ""S413000080"", ""S413000830""]","[2025061700004, 2025061700005, 2025061700006]",202506170926,202506170942,carnivalReg,POOL
202506170001,TW_000000003,"[""S413000840"", ""S413001220"", ""S413000070"", ""S413000830""]","[2025061700013, 2025061700014, 2025061700015]",202506172026,202506172041,carnivalReg,POOL
202506170001,TW_000000005,"[""S413000840"", ""S413001040"", ""S413000690"", ""S413000830""]","[2025061700001, 2025061700002, 2025061700003]",202506171755,202506171815,carnivalWheel,P2P
202506170001,TW_000000007,"[""S186000320"", ""S186001190"", ""S186001060"", ""S186001090""]","[2025061700007, 2025061700008, 2025061700009]",202506171552,202506171612,IONIQ5,POOL
202506170001,TW_000000008,"[""S186000320"", ""S186000390"", ""S186001470"", ""S186001090""]","[2025061700010, 2025061700011, 2025061700012]",202506170957,202506171019,IONIQ5,POOL
202506170002,TW_000000003,"[""S413000840"", ""S413000510"", ""S413000160"", ""S413000830""]","[2025061700016, 2025061700017, 2025061700018]",202506171455,202506171512,carnivalReg,POOL
202506170002,TW_000000008,"[""S186000320"", ""S186001460"", ""S186000570"", ""S186001090""]","[2025061700019, 2025061700020, 2025061700021]",202506171251,202506171326,IONIQ5,POOL
202506170003,TW_000000003,"[""S413000840"", ""S413000870"", ""S413001040"", ""S413000830""]","[2025061700025, 2025061700026, 2025061700027]",202506171759,202506171812,carnivalReg,POOL
202506170003,TW_000000008,"[""S186000320"", ""S186000650"", ""S186001320"", ""S186001090""]","[2025061700022, 2025061700023, 2025061700024]",202506171127,202506171151,IONIQ5,POOL
202506170004,TW_000000003,"[""S413000840"", ""S413000550"", ""S413000360"", ""S413000830""]","[2025061700031, 2025061700032, 2025061700033]",202506171556,202506171608,carnivalReg,POOL
202506170004,TW_000000008,"[""S186000320"", ""S186001320"", ""S186000310"", ""S186001090""]","[2025061700028, 2025061700029, 2025061700030]",202506171350,202506171421,IONIQ5,POOL
202506170005,TW_000000003,"[""S413000840"", ""S413001040"", ""S413000340"", ""S413000830""]","[2025061700034, 2025061700035, 2025061700036]",202506172125,202506172140,carnivalReg,POOL
202506170005,TW_000000008,"[""S186000320"", ""S186000460"", ""S186000910"", ""S186001090""]","[2025061700037, 2025061700038, 2025061700039]",202506171925,202506171944,IONIQ5,POOL
202506170006,TW_000000003,"[""S413000840"", ""S413000310"", ""S413001010"", ""S413000830""]","[2025061700043, 2025061700044, 2025061700045]",202506170803,202506170818,carnivalReg,POOL
202506170006,TW_000000008,"[""S186000320"", ""S186000480"", ""S186000590"", ""S186001090""]","[2025061700040, 2025061700041, 2025061700042]",202506172124,202506172146,IONIQ5,POOL
202506170007,TW_000000003,"[""S413000840"", ""S413001260"", ""S413000350"", ""S413000830""]","[2025061700046, 2025061700047, 2025061700048]",202506171210,202506171224,carnivalReg,POOL
202506170007,TW_000000008,"[""S186000320"", ""S186001080"", ""S186000800"", ""S186001090""]","[2025061700052, 2025061700053, 2025061700054]",202506171708,202506171734,IONIQ5,POOL
202506170008,TW_000000003,"[""S413000840"", ""S413000830"", ""S413000430"", ""S413000830""]","[2025061700049, 2025061700050, 2025061700051]",202506171318,202506171331,carnivalReg,POOL
202506180001,TW_000000001,"[""S413000840"", ""S413000480"", ""S413000690"", ""S413000830""]","[2025061800019, 2025061800020, 2025061800021]",202506181456,202506181508,carnivalReg,POOL
202506180001,TW_000000003,"[""S413000840"", ""S413001010"", ""S413000660"", ""S413000830""]","[2025061800022, 2025061800023, 2025061800024]",202506181755,202506181810,carnivalReg,POOL
202506180001,TW_000000005,"[""S413000840"", ""S413001630"", ""S413001590"", ""S413000830""]","[2025061800010, 2025061800011, 2025061800012]",202506181155,202506181221,carnivalWheel,P2P
202506180001,TW_000000007,"[""S186000320"", ""S186000700"", ""S186000220"", ""S186001090""]","[2025061800001, 2025061800002, 2025061800003]",202506181856,202506181922,IONIQ5,POOL
202506180001,TW_000000008,"[""S186000320"", ""S186000040"", ""S186001410"", ""S186001090""]","[2025061800004, 2025061800005, 2025061800006]",202506181351,202506181418,IONIQ5,POOL
202506180002,TW_000000003,"[""S413000840"", ""S413001200"", ""S413000510"", ""S413000830""]","[2025061800025, 2025061800026, 2025061800027]",202506181556,202506181611,carnivalReg,POOL
202506180002,TW_000000008,"[""S186000320"", ""S186001290"", ""S186001340"", ""S186001090""]","[2025061800007, 2025061800008, 2025061800009]",202506181523,202506181551,IONIQ5,POOL
