dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
D918f76e7f,1753336208001,196,req-8464,[2025072500029],No Station Name,No Station Name,1,202507251730,202507251737,"[""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940"", ""L413001920"", ""L413001910"", ""L413001890"", ""L413001870"", ""L413001830"", ""L413000090"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001040"", ""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413002420"", ""L413002410"", ""L413002400"", ""L413002980"", ""L413003110"", ""L413002880"", ""L413003120"", ""L413001540"", ""L413002990"", ""L413003210"", ""L413002890"", ""L413003200""]",S413000170,S413000480,Tec1683664,202507250005,TW_000000001
D91997a06e,1751512209773,377,req-5272,[2025070400029],No Station Name,No Station Name,1,202507041730,202507041734,"[""L413002240"", ""L413002250"", ""L413004810"", ""L413004830"", ""L413004790"", ""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413002360"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090""]",S413000500,S413000120,T368ec7280,202507040002,TW_000000003
D919edb767,1747539426696,21,req-3996,[2025051800053],반석역,No Station Name,2,202505181255,202505181257,"[""L186002770""]",S186000300,S186000320,T0d0c3d0bd,202505180009,TW_000000011
D91b1ed65b,1749527650584,739,req-4148,[2025061100020],No Station Name,No Station Name,1,202506111300,202506111314,"[""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510""]",S186001260,S186000770,T2c037bb75,202506110002,TW_000000008
D9208f66f3,1745394663017,57,req-0611,[2025042300179],No Station Name,No Station Name,2,202504231659,202504231701,"[""L413004800"", ""L413004840"", ""L413004820"", ""L413002230"", ""L413000460""]",S413000440,S413001160,T854f4d4d1,202504230018,TW_000000003
D922fc2d6a,1751680087194,768,req-5531,[2025070600020],No Station Name,No Station Name,1,202507061930,202507061936,"[""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003150"", ""L186003560"", ""L186003180"", ""L186003170"", ""L186003190"", ""L186003470"", ""L186003810"", ""L186003450"", ""L186003480"", ""L186002970"", ""L186003130""]",S186001010,S186001400,T24be0d003,202507060003,TW_000000008
D92464248f,1751245326736,327,req-6197,[2025063000050],No Station Name,No Station Name,2,202506301011,202506301018,"[""L413002040"", ""L413004330"", ""L413002020"", ""L413000360"", ""L413001340"", ""L413004860"", ""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080""]",S413000130,S413001280,Te5d274909,202506300006,TW_000000003
D9254c67c7,1747696206104,761,req-4218,[2025052100005],No Station Name,No Station Name,1,202505211530,202505211535,"[""L413002460"", ""L413002450"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520"", ""L413000730"", ""L413002690""]",S413000680,S413000870,T916585525,202505210001,TW_000000002
D9256b9003,1750212781935,665,req-4555,[2025061900023],No Station Name,No Station Name,1,202506191930,202506191939,"[""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003250"", ""L186000170"", ""L186000230"", ""L186002260"", ""L186002230"", ""L186000310"", ""L186003040""]",S186000710,S186001410,T35ee9cff5,202506190002,TW_000000008
D92649a3fc,1752450362237,653,req-7055,[2025071400041],No Station Name,No Station Name,2,202507140854,202507140907,"[""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160""]",S186000310,S186000200,T8073b15c6,202507140005,TW_000000011
D9269d1614,1749797704044,496,req-3926,[2025061300035],산업통상자원부 정문,No Station Name,2,202506131559,202506131602,"[""L413002690"", ""L413002540"", ""L413002560"", ""L413002580"", ""L413000800"", ""L413001130""]",S413000820,S413000930,Tf34dcf819,202506130005,TW_000000003
D92a7594ee,1745538848739,829,req-0789,[2025042600005],No Station Name,No Station Name,1,202504261600,202504261602,"[""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620""]",S413000370,S413000920,T35711a54a,202504260001,TW_000000002
D92bf8a390,1747624805377,822,req-4134,[2025052000026],국립세종도서관,정부세종청사 북측,1,202505202130,202505202136,"[""L413002460"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413002420"", ""L413002410"", ""L413002400"", ""L413002980"", ""L413003110"", ""L413002880"", ""L413003120"", ""L413001540"", ""L413002990"", ""L413003210"", ""L413002890"", ""L413003200"", ""L413001560"", ""L413002900"", ""L413003190""]",S413000670,S413001210,T74a3e1646,202505200003,TW_000000002
D92cb73821,1752305889100,434,req-6862,[2025071300035],No Station Name,반석역,1,202507132100,202507132107,"[""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000560"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850""]",S186000130,S186000300,T7d1e5adca,202507130004,TW_000000011
D92d8a5407,1751932624421,345,req-5924,[2025070900011],No Station Name,No Station Name,1,202507091430,202507091435,"[""L413002520"", ""L413000730"", ""L413002690"", ""L413002540"", ""L413002560"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000010"", ""L413000720"", ""L413003500"", ""L413003680"", ""L413004520"", ""L413003700"", ""L413004500"", ""L413003720""]",S413000800,S413000340,T191e6dc2d,202507090001,TW_000000003
D92e7a4d46,1752127624327,458,req-6578,[2025071000029],No Station Name,No Station Name,2,202507101515,202507101524,"[""L413001860"", ""L413003970"", ""L413003980"", ""L413001840"", ""L413001850"", ""L413001880"", ""L413003990"", ""L413001900"", ""L413001930"", ""L413004000"", ""L413004050"", ""L413004070"", ""L413004030"", ""L413004090"", ""L413001040"", ""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240""]",S413001590,S413001260,T14e619076,202507100005,TW_000000001
D92eb564d6,1748233802620,151,req-2557,[2025052600026],No Station Name,No Station Name,2,202505261337,202505261344,"[""L186002520"", ""L186002040"", ""L186001470"", ""L186001220"", ""L186001150"", ""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760""]",S186000230,S186000690,T46abd6cdc,202505260003,TW_000000008
D930683866,1745321477264,89,req-0506,"[2025042200203, 2025042200080, 2025042200204]",No Station Name,No Station Name,2,202504222109,202504222118,"[""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413002440"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413002570""]",S413001050,S413001120,Tf81fc0e05,202504220006,TW_000000003
D932970c1e,1751947028130,264,req-5957,[2025070900029],송림마을1단지,No Station Name,1,202507091730,202507091740,"[""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000560"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510""]",S186000640,S186000770,Tf8f50eab1,202507090002,TW_000000008
D93421711b,1748246225710,118,req-2594,[2025052700038],No Station Name,No Station Name,1,202505272130,202505272132,"[""L186000450"", ""L186000680"", ""L186002120"", ""L186002130""]",S186000510,S186000730,T9eba50b04,202505270007,TW_000000008
D936390821,1751930283194,164,req-5913,[2025070800038],No Station Name,No Station Name,2,202507080826,202507080832,"[""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510""]",S186000310,S186000770,T8cc1c8df8,202507080006,TW_000000008
D93666274b,1746598088025,979,req-2506,[2025050700050],No Station Name,No Station Name,2,202505071515,202505071526,"[""L186001130"", ""L186002050"", ""L186002530"", ""L186001080"", ""L186002840"", ""L186002850"", ""L186002860"", ""L186001910"", ""L186001940"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186000660"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330""]",S186000620,S186000090,T0cb6800ec,202505070006,TW_000000011
D9379623b5,1753176903682,51,req-8228,[2025072200056],No Station Name,No Station Name,2,202507221840,202507221848,"[""L413002640"", ""L413001740"", ""L413002670"", ""L413003530"", ""L413002680"", ""L413002610"", ""L413002630"", ""L413001750"", ""L413002590"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200"", ""L413004220"", ""L413004240"", ""L413004260""]",S413000910,S413000060,Te4eefa3a5,202507220009,TW_000000001
D937f1b7d9,1751443086755,521,req-5179,[2025070300041],No Station Name,No Station Name,1,202507031700,202507031704,"[""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550""]",S413001190,S413000800,T4f9d8afd4,202507030007,TW_000000003
D938665bc9,1745192588297,719,req-0237,[2025042100126],No Station Name,No Station Name,2,202504210850,202504210854,"[""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413002610"", ""L413002630"", ""L413001750"", ""L413002590"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170""]",S413000360,S413000950,Td401c1afc,202504210012,TW_000000003
D939213beb,1751451130599,771,req-5205,[2025070200038],No Station Name,No Station Name,2,202507021925,202507021936,"[""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186000540"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186003240"", ""L186003250"", ""L186000170"", ""L186000230"", ""L186002260"", ""L186002230"", ""L186000310"", ""L186003040"", ""L186002910""]",S186000810,S186001450,Td1e5e454d,202507020004,TW_000000008
D93ad26402,1751592311123,380,req-5398,[2025070500023],No Station Name,유성장애인복지관,1,202507051300,202507051303,"[""L186001420"", ""L186002510"", ""L186002520"", ""L186002040"", ""L186001470"", ""L186001220""]",S186001300,S186000550,T1f11bc35d,202507050003,TW_000000008
D93bdc4daf,1748389208308,705,req-2780,[2025052900002],No Station Name,No Station Name,1,202505291830,202505291835,"[""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413002420"", ""L413002410"", ""L413002400"", ""L413002980""]",S413000510,S413001250,Tc6cbfdab4,202505290001,TW_000000001
D93c99450d,1745283548335,172,req-0394,[2025042200092],No Station Name,No Station Name,2,202504221007,202504221010,"[""L413003470"", ""L413003450"", ""L413003780"", ""L413003800"", ""L413004440"", ""L413003770"", ""L413004420"", ""L413003810"", ""L413003830"", ""L413003430"", ""L413002120"", ""L413001790""]",S413000330,S413000110,T745baa811,202504220008,TW_000000003
